uniq_idx,story,source,main_entities,sent_idx,lex_bias,bias,sentence,inf_entities,lex_entities,inf_pol,lex_pol,inf_dir,lex_dir,lex_start_ends,inf_start_ends,stance,inf_quote,article,uniq_idx
43fox11,43,fox,"['Barack Obama', 'Senate Republicans']",11,0,1,"""What have you guys been debating, John? You've been debating a commemorative coin for baseball?"" Obama said.",['Senate Republicans'],[],['Negative'],[],['Indirect (Ally)'],[],[],"[(1, 96)]",Left,['Yes'],43fox,43fox11
43fox12,43,fox,"['Barack Obama', 'Senate Republicans']",12,0,0,"The House resolution on the national motto passed Tuesday was introduced by Rep. Randy Forbes, R-Va., and considered under an expedited floor procedure.",[],[],[],[],[],[],[],[],Left,[],43fox,43fox12
43fox13,43,fox,"['Barack Obama', 'Senate Republicans']",13,0,0,It passed in a 396-9 vote.,[],[],[],[],[],[],[],[],Left,[],43fox,43fox13
43fox14,43,fox,"['Barack Obama', 'Senate Republicans']",14,0,0,"After the vote, Rep. Bobby Scott, D-Va., one of the nine lawmakers to vote against the resolution, said the nation faces bigger problems, such as the economy, failing public schools and poverty.",[],[],[],[],[],[],[],[],Left,[],43fox,43fox14
43fox15,43,fox,"['Barack Obama', 'Senate Republicans']",15,0,1,"""Instead of facing these challenges and creating jobs to help American people make sure they have a roof over their head and food on their table, we are debating whether or not to affirm and proliferate a motto that was adopted in 1956 and is under no threat of attack,"" he said.",['Senate Republicans'],[],['Negative'],[],['Direct'],[],[],"[(1, 268)]",Left,['Yes'],43fox,43fox15
43fox16,43,fox,"['Barack Obama', 'Senate Republicans']",16,0,0,House Republicans have argued that the procedural votes don't take up very much time.,[],[],[],[],[],[],[],[],Left,[],43fox,43fox16
43fox17,43,fox,"['Barack Obama', 'Senate Republicans']",17,0,0,They add that they have brought up 15 bills that they contend will help create jobs but have been ignored in the Democratic-led Senate.,[],[],[],[],[],[],[],[],Left,[],43fox,43fox17
43fox18,43,fox,"['Barack Obama', 'Senate Republicans']",18,0,0,The Senate is preparing to take up a portion of the president's jobs bill - on infrastructure -- after the $447 billion jobs package failed when offered as a whole.,[],[],[],[],[],[],[],[],Left,[],43fox,43fox18
43fox19,43,fox,"['Barack Obama', 'Senate Republicans']",19,0,0,Carney contended that Congress wouldn't be focused at all on jobs if not for the president's power of persuasion.,[],[],[],[],[],[],[],[],Left,[],43fox,43fox19
43fox20,43,fox,"['Barack Obama', 'Senate Republicans']",20,0,1,"""If not for the president's insistence on pushing the American Jobs Act, would we be having a debate about jobs and the economy right now in Washington or would Congress be -- or the Republicans in Congress be so divorced from the reality that Americans are encountering every day that they would be debating matters wholly unrelated to the primary concerns of the American people?",['Senate Republicans'],[],['Negative'],[],['Direct'],[],[],"[(179, 380)]",Left,['Yes'],43fox,43fox20
43fox21,43,fox,"['Barack Obama', 'Senate Republicans']",21,0,0,I think that's possible.,[],[],[],[],[],[],[],[],Left,[],43fox,43fox21
43fox22,43,fox,"['Barack Obama', 'Senate Republicans']",22,0,0,"I mean, I know that Democrats would be out there pushing this, and certainly the president is,"" he said.",[],[],[],[],[],[],[],[],Left,[],43fox,43fox22
76fox00,76,fox,"['Democrats', 'Republicans']",0,0,0,"Every Senate Republican has signed onto a letter vowing to block all Democratic-backed legislation until the chamber extends the Bush tax cuts and approves a spending bill to keep the government running, Fox News has learned.",[],[],[],[],[],[],[],[],Left,[],76fox,76fox00
76fox01,76,fox,"['Democrats', 'Republicans']",1,0,0,"Throwing down the gauntlet, all 42 members of the GOP caucus are sending the letter to Senate Majority Leader Harry Reid warning him that they will bring matters to a standstill unless he swiftly brings those tax-and-spending issues to the floor.",[],[],[],[],[],[],[],[],Left,[],76fox,76fox01
76fox02,76,fox,"['Democrats', 'Republicans']",2,0,1,"That means putting on the backburner a push to repeal the military's policy banning gays from serving openly in the military, a bill giving illegal immigrant students and military members a pathway to legal status and an extension of long-term unemployment benefits.",['Republicans'],[],['Negative'],[],['Direct'],[],[],"[(0, 266)]",Left,['No'],76fox,76fox02
76fox03,76,fox,"['Democrats', 'Republicans']",3,0,0,"""While there are other items that might ultimately be worthy of the Senate's attention, we cannot agree to prioritize any matters above the critical issues of funding the government and preventing a job-killing tax hike,"" they wrote. ",[],[],[],[],[],[],[],[],Left,[],76fox,76fox03
76fox04,76,fox,"['Democrats', 'Republicans']",4,0,0,"""Given our struggling economy, preventing the tax increase and providing economic certainty should be our top priority.""",[],[],[],[],[],[],[],[],Left,[],76fox,76fox04
76fox05,76,fox,"['Democrats', 'Republicans']",5,0,0,"""This strategy is very cynical but very obvious and transparent,"" he said in a statement.",[],[],[],[],[],[],[],[],Left,[],76fox,76fox05
76fox06,76,fox,"['Democrats', 'Republicans']",6,0,0,A panel of administration officials and bipartisan lawmakers is getting to work Wednesday to try to hash out a compromise over what to do about the expiring Bush tax cuts. ,[],[],[],[],[],[],[],[],Left,[],76fox,76fox06
76fox07,76,fox,"['Democrats', 'Republicans']",7,0,1,"Democrats want them extended for all but the wealthy, while Republicans want them extended for everybody.","['Democrats', 'Republicans']",[],"['Negative', 'Positive']",[],"['Direct', 'Direct']",[],[],"[(0, 52), (54, 104)]",Left,"['No', 'No']",76fox,76fox07
76fox08,76,fox,"['Democrats', 'Republicans']",8,0,0,President Obama met with top GOP and Democratic congressional leaders Tuesday but left the nitty-gritty negotiations to the panel -- he assigned Treasury Secretary Tim Geithner and budget director Jacob Lew to represent the administration. ,[],[],[],[],[],[],[],[],Left,[],76fox,76fox08
76fox09,76,fox,"['Democrats', 'Republicans']",9,0,0,"Sen. Max Baucus, D-Mont., the representative for Senate Democrats, indicated Wednesday he's not worried about the impact the GOP letter will have on the talks.",[],[],[],[],[],[],[],[],Left,[],76fox,76fox09
76fox10,76,fox,"['Democrats', 'Republicans']",10,0,0,"""We have full confidence we're going to be able to handle all of this very well,"" he said.",[],[],[],[],[],[],[],[],Left,[],76fox,76fox10
76fox11,76,fox,"['Democrats', 'Republicans']",11,1,0,"But with Republicans vowing to deprive Democrats of the 60 votes they need to move toward a vote on virtually anything until these issues are addressed, negotiators will have to move quickly if they want to get to other matters before a new, more Republican Congress is sworn in next month.",[],['Republicans'],[],['Negative'],[],['Direct'],"[(21, 38)]",[],Left,[],76fox,76fox11
76fox12,76,fox,"['Democrats', 'Republicans']",12,0,0,"The administration is still looking to repeal the military's ""don't ask, don't tell"" policy after the Pentagon issued a report Tuesday claiming the policy shift would not harm the military in the long-run.",[],[],[],[],[],[],[],[],Left,[],76fox,76fox12
76fox13,76,fox,"['Democrats', 'Republicans']",13,0,0,"Democrats also want to extend long-term jobless benefits, which expired Tuesday. ",[],[],[],[],[],[],[],[],Left,[],76fox,76fox13
76fox14,76,fox,"['Democrats', 'Republicans']",14,0,0,A memo circulated by a GOP analyst noted that Reid so far has not been able to peel off any Republicans to support the measure to give benefits beyond 99 weeks.,[],[],[],[],[],[],[],[],Left,[],76fox,76fox14
76fox15,76,fox,"['Democrats', 'Republicans']",15,0,0,"The lame-duck Congress so far has approved a food safety bill, which still needs a final vote in the House, and a $4.5 billion settlement payment to black farmers and American Indians who claimed they were discriminated against by the U.S. Departments of Agriculture and Interior.",[],[],[],[],[],[],[],[],Left,[],76fox,76fox15
76fox16,76,fox,"['Democrats', 'Republicans']",16,0,0,"Lawmakers also passed a one-month extension of the ""doc fix"" that prevents cuts to Medicare approved 15 years ago from going into effect, but without action the rates paid to doctors for treating those insured by the entitlement program will plummet on Jan. 1.",[],[],[],[],[],[],[],[],Left,[],76fox,76fox16
76fox17,76,fox,"['Democrats', 'Republicans']",17,0,0,It's not just Republicans who are concerned about the way the lame-duck session became a dumping ground for campaign promises and wish-list legislation.,[],[],[],[],[],[],[],[],Left,[],76fox,76fox17
76fox18,76,fox,"['Democrats', 'Republicans']",18,1,1,"Sen. Michael Bennet, D-Colo., was caught on a hot mic in the Senate ripping the lame-duck agenda, which was set exclusively by his party, as ""rigged"" and done without a discussion among members.",['Democrats'],['Democrats'],['Negative'],['Negative'],['Direct'],['Direct'],"[(68, 75)]","[(98, 136)]",Left,['No'],76fox,76fox18
76fox19,76,fox,"['Democrats', 'Republicans']",19,0,0,"Aside from the tax rates, lawmakers must pass this week a continuing resolution to keep the government functioning. ",[],[],[],[],[],[],[],[],Left,[],76fox,76fox19
76fox20,76,fox,"['Democrats', 'Republicans']",20,0,0,"Election-harried Democrats opted against producing a budget at all this year, preferring to punt questions on tax rates and spending until after Nov. 2. ",[],[],[],[],[],[],[],[],Left,[],76fox,76fox20
76fox21,76,fox,"['Democrats', 'Republicans']",21,0,0,"So, the government relies on a series of patches to keep operating. Similarly, lawmakers must vote on a supplemental appropriation to fund military operations in Afghanistan and Iraq.",[],[],[],[],[],[],[],[],Left,[],76fox,76fox21
76fox22,76,fox,"['Democrats', 'Republicans']",22,0,0,The filibuster threat increases pressure on the White House to offer a more realistic agenda for the remaining weeks of the year. ,[],[],[],[],[],[],[],[],Left,[],76fox,76fox22
76fox23,76,fox,"['Democrats', 'Republicans']",23,0,0,"For example, if Congress doesn't act on the tax cuts, it means Republicans will be in position to enact their own, retroactive plan starting Jan. 1 without having to make any concessions to Democratic demands for upper-income earners.",[],[],[],[],[],[],[],[],Left,[],76fox,76fox23
77fox00,77,fox,"['Donald Trump', 'Peter Strzok']",0,0,0,"FBI official Peter Strzok, who played a lead role in both the Russian meddling and Hillary Clinton email probes but became a political lightning rod after the revelation of anti-Trump text messages, has been fired.",[],[],[],[],[],[],[],[],Right,[],77fox,77fox00
77fox01,77,fox,"['Donald Trump', 'Peter Strzok']",1,0,0,"Strzok attorney Aitan Goelman said in a statement Monday that his client, a 21-year FBI veteran, was fired Friday afternoon, claiming this was a departure from standard practice and politically motivated. ",[],[],[],[],[],[],[],[],Right,[],77fox,77fox01
77fox02,77,fox,"['Donald Trump', 'Peter Strzok']",2,0,0,Goelman said bureau Deputy Director David Bowdich “overruled” the FBI's Office of Professional Responsibility to remove him. ,[],[],[],[],[],[],[],[],Right,[],77fox,77fox02
77fox03,77,fox,"['Donald Trump', 'Peter Strzok']",3,0,1,"“This decision should be deeply troubling to all Americans,” the attorney said. ",['Peter Strzok'],[],['Positive'],[],['Indirect (Opponent)'],[],[],"[(1, 58)]",Right,['Yes'],77fox,77fox03
77fox04,77,fox,"['Donald Trump', 'Peter Strzok']",4,0,0,The FBI responded: “Mr. Strzok was subject to the standard FBI review and disciplinary process after conduct highlighted in the IG report was referred to the FBI’s Office of Professional Responsibility (OPR). ,[],[],[],[],[],[],[],[],Right,[],77fox,77fox04
77fox05,77,fox,"['Donald Trump', 'Peter Strzok']",5,0,0,"OPR reviewed the investigative materials, as well as the written and oral responses of Mr. Strzok and his counsel, and issued OPR's decision. ",[],[],[],[],[],[],[],[],Right,[],77fox,77fox05
77fox06,77,fox,"['Donald Trump', 'Peter Strzok']",6,0,0,"The Deputy Director, as the senior career FBI official, has the delegated authority to review and modify any disciplinary findings and/or penalty as deemed necessary in the best interest of the FBI.”",[],[],[],[],[],[],[],[],Right,[],77fox,77fox06
77fox07,77,fox,"['Donald Trump', 'Peter Strzok']",7,0,1,"Strzok appeared to launch a new Twitter account to fire back, saying he's ""deeply saddened"" by the decision and linking to a GoFundMe page. ",['Peter Strzok'],[],['Negative'],[],['Direct'],[],[],"[(112, 138)]",Right,['No'],77fox,77fox07
77fox08,77,fox,"['Donald Trump', 'Peter Strzok']",8,0,0,"President Trump and his allies for months, though, have hammered the former FBI agent and cast him as the poster child for anti-Trump bias within the bureau and Justice Department. ",[],[],[],[],[],[],[],[],Right,[],77fox,77fox08
77fox09,77,fox,"['Donald Trump', 'Peter Strzok']",9,0,0,"Reacting to the firing, the president tweeted, ""finally,"" while asking whether the Russia case will now be dropped:",[],[],[],[],[],[],[],[],Right,[],77fox,77fox09
77fox10,77,fox,"['Donald Trump', 'Peter Strzok']",10,1,0,"""Agent Peter Strzok was just fired from the FBI - finally. ",[],['Peter Strzok'],[],['Negative'],[],['Direct'],"[(50, 57)]",[],Right,[],77fox,77fox10
77fox11,77,fox,"['Donald Trump', 'Peter Strzok']",11,0,1,The list of bad players in the FBI & DOJ gets longer & longer. ,['Peter Strzok'],[],['Negative'],[],['Indirect (Ally)'],[],[],"[(0, 62)]",Right,['Yes'],77fox,77fox11
77fox12,77,fox,"['Donald Trump', 'Peter Strzok']",12,1,0,"Based on the fact that Strzok was in charge of the Witch Hunt, will it be dropped? ",[],['Peter Strzok'],[],['Negative'],[],['Indirect (Ally)'],"[(51, 61)]",[],Right,[],77fox,77fox12
77fox13,77,fox,"['Donald Trump', 'Peter Strzok']",13,0,1,It is a total Hoax. ,['Peter Strzok'],[],['Negative'],[],['Indirect (Ally)'],[],[],"[(0, 19)]",Right,['Yes'],77fox,77fox13
77fox14,77,fox,"['Donald Trump', 'Peter Strzok']",14,0,0,"No Collusion, No Obstruction - I just fight back!""",[],[],[],[],[],[],[],[],Right,[],77fox,77fox14
77fox15,77,fox,"['Donald Trump', 'Peter Strzok']",15,0,1,"The president over the weekend had tweeted that Strzok and others have “badly damaged” the FBI’s reputation, referring to them as “clowns and losers!” ",['Peter Strzok'],[],['Negative'],[],['Direct'],[],[],"[(109, 148)]",Right,['No'],77fox,77fox15
77fox16,77,fox,"['Donald Trump', 'Peter Strzok']",16,0,1,Strzok was removed from the special counsel probe last year after the discovery that he exchanged anti-Trump and other politically charged messages with colleague and lover Lisa Page. ,['Peter Strzok'],[],['Negative'],[],['Indirect (Ally)'],[],[],"[(148, 182)]",Right,['No'],77fox,77fox16
77fox17,77,fox,"['Donald Trump', 'Peter Strzok']",17,0,0,Judicial Watch Director of Investigations Chris Farrell on how FBI official Peter Strzok requested that he retain his security clearance after being added to special counsel Robert Mueller's team. ,[],[],[],[],[],[],[],[],Right,[],77fox,77fox17
